Agency,TRROUTE,Agency_TRROUTE,STATION_NAME,MODE_ID,Line,Route_ID,Stop_ID,TCNODE,WALK_ON,DRIVE_ON,MODE30_ON,MODE31_ON,MODE40_ON,MODE50_ON,MODE51_ON,MODE52_ON,MODE60_ON,MODE70_ON,MODE73_ON,MODE74_ON,MODE80_ON,MODE81_ON,MODE82_ON,Total_ON,WALK_OFF,DRIVE_OFF,MODE30_OFF,MODE31_OFF,MODE40_OFF,MODE50_OFF,MODE51_OFF,MODE52_OFF,MODE60_OFF,MODE70_OFF,MODE73_OFF,MODE74_OFF,MODE80_OFF,MODE81_OFF,MODE82_OFF,Total_OFF
FWTA      ,9910      ,FWTA_9910           ,                                                  ,40,4104000,448,8117,58576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9910      ,FWTA_9910           ,                                                  ,40,4104000,448,8118,58780,0.104133,8.13952e-009,0,0,0.809847,7.05099,0,0,0,0,0,0,0,0,0,7.96497,9.84842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.84842
FWTA      ,9910      ,FWTA_9910           ,                                                  ,40,4104000,448,8119,58716,3.26565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26565,4.32432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32432
FWTA      ,9910      ,FWTA_9910           ,                                                  ,40,4104000,448,8120,58615,0.0440704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440704,0.00176924,0,0,0,0.0047411,0,0,0,0,0,0,0,0,0,0,0.00651034
FWTA      ,9910      ,FWTA_9910           ,                                                  ,40,4104000,448,8121,64703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9910      ,FWTA_9910           ,                                                  ,40,4104000,448,8122,77398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.495
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105,449,8123,76342,27.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105,449,8124,58779,0.0114635,-2.38419e-007,0,0,14.0169,4.69086,0,0,0,0,0,0,0,0,0,18.7192,0.193203,0,0,0,2.16547,0,0,0,0,0,0,0,0,0,0,2.35867
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105,449,8125,63377,0.0554499,0,0,0,2.25237,0,0,0,0,0,0,0,0,0,0,2.30782,-9.58607e-010,0,0,0,0.0114636,0,0,0,0,0,0,0,0,0,0,0.0114636
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105,449,8126,58730,2.97596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97596,22.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.584
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105,449,8127,58574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63722,0,0,0,2.10754,0,0,10.4728,9.7112,0,0,0,0,0,0,26.9288
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105000,450,8128,58574,-2.93967e-007,0,0,0,2.392,0,0,0,0,0,0,0,0,0,0,2.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105000,450,8129,58575,-4.90182e-007,-1.05598e-006,0,0,0,0,0,1.64049,26.9668,0,0,0,0,0,0,28.6073,6.59707e-007,0,0,0,0,0,0,0,2.392,0,0,0,0,0,0,2.392
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105000,450,8130,58576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105000,450,8131,58780,1.71672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71672,9.84842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.84842
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105000,450,8132,58785,0.0384972,2.05637e-008,0,0,0.103214,4.06639,0,0,0,0,0,0,0,0,0,4.2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105000,450,8133,58778,0.026002,2.6077e-008,0,0,0,13.1283,0,0,0,0,0,0,0,0,0,13.1543,2.73714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73714
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105000,450,8134,58779,0.00468612,0,0,0,2.98078,0,0,0,0,0,0,0,0,0,0,2.98547,0.000688955,0,0,0,1.76918,0,0,0,0,0,0,0,0,0,0,1.76987
FWTA      ,9915      ,FWTA_9915           ,                                                  ,40,4105000,450,8135,76342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8197,0,0,0,5.36454,2.13211,0,0,0,0,0,0,0,0,0,36.3164
FWTA      ,9920      ,FWTA_9920           ,DFWIA AB Terminal Station                         ,40,4106,451,8136,58474,8.19564e-008,-2.71946e-007,0,0,0,0,0,0,0,0,0,0,0.247772,35.2739,0,35.5217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9920      ,FWTA_9920           ,                                                  ,40,4106,451,8137,58575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9920      ,FWTA_9920           ,                                                  ,40,4106,451,8138,74921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9920      ,FWTA_9920           ,                                                  ,40,4106,451,8139,62509,32.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.873,20.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6636
FWTA      ,9920      ,FWTA_9920           ,CentrePort Station                                ,40,4106,451,8140,59159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65026,0,0,0,7.82837,0,0,0,0,0,0,0,0,31.2524,0,47.7311
FWTA      ,9920      ,FWTA_9920           ,CentrePort Station                                ,40,4106000,452,8141,59159,-1.07288e-006,137.735,0,0,1.84019,0,0,0,0,0,0,0,0,121.999,0,261.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9920      ,FWTA_9920           ,                                                  ,40,4106000,452,8142,62509,1.23917e-007,0,0,0,3.8494,0,0,0,0,0,0,0,0,0,0,3.8494,120.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.692
FWTA      ,9920      ,FWTA_9920           ,                                                  ,40,4106000,452,8143,64575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9920      ,FWTA_9920           ,                                                  ,40,4106000,452,8144,58575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2005,0,0,0,0,0,0,0,23.7552,0,0,0,0,0,0,113.956
FWTA      ,9920      ,FWTA_9920           ,DFWIA AB Terminal Station                         ,40,4106000,452,8145,58474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9641,0,0,0,0,0,0,0,0,0,0,0,0,1.81158,0,30.7757
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8146,61555,19.3017,0,0,0,2.51261,0,0,0,0,0,0,0,0,0,0,21.8143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8147,61595,64.323,6.1118e-008,0,0,48.8024,0,0,0,0,0,0,0,0,0,0,113.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8148,61739,4.844,0,0,0,11.6451,0,0,0,0,0,0,0,0,0,0,16.4891,0.946508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946508
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8149,61760,33.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.882,58.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.919
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8150,61775,26.2229,0,0,0,15.6705,0,0,0,0,0,0,0,0,0,0,41.8934,22.8501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8501
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8151,61846,8.95671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95671,33.8294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8294
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8152,61893,14.4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4172,45.4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4115
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8153,61856,31.4264,0,0,0,0.646098,0,0,0,0,0,0,0,0,0,0,32.0725,18.6671,0,0,0,2.72606,0,0,0,0,1.60499,0,0,0,0,0,22.9981
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8154,61829,17.103,0,0,0,0.11244,0,0,0,0,0,0,0,0,0,0,17.2154,6.67262,0,0,0,5.12061,0,0,0,0,0,0,0,0,0,0,11.7932
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8155,61838,5.61867,0,0,0,6.45934,0,0,0,0,0,0,0,0,0,0,12.078,4.63099,0,0,0,2.11368,0,0,0,0,0,0,0,0,0,0,6.74468
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8156,61847,4.86142,-5.76256e-009,0,0,9.79326,0,0,0,0,0,0,0,0,0,0,14.6547,12.7562,0,0,0,47.323,0,0,0,0,2.55304,0,0,0,0,0,62.6323
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402,453,8157,61850,0,0,0,0,0.867137,0,0,0,0,0,0,0,0,0,0,0.867137,30.6398,0,0,0,21.3114,0,0,0,0,0,0,0,0,0,0,51.9513
FWTA      ,9925      ,FWTA_9925           ,Sycamore                                          ,40,8402,453,8158,61924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22274,0,0,0,0.166874,0,0,0,0,0,0,0,0,0,0,9.38961
FWTA      ,9925      ,FWTA_9925           ,Sycamore                                          ,40,8402000,454,8159,61924,29.1117,76.8658,0,0,0.103337,0,0,0,0,0,0,0,0,0,0,106.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8160,61850,25.1526,0,0,0,10.948,0,0,0,0,0,0,0,0,0,0,36.1006,0.103337,0,0,0,7.73465,0,0,0,0,0,0,0,0,0,0,7.83799
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8161,61847,44.7265,-5.25033e-007,0,0,37.097,0,0,0,0,0,0,0,0,0,0,81.8235,4.22402,0,0,0,15.6625,0,0,0,0,0.408973,0,0,0,0,0,20.2955
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8162,61838,20.3736,0,0,0,8.43948,0,0,0,0,0,0,0,0,0,0,28.8131,3.19964,0,0,0,4.2132,0,0,0,0,0,0,0,0,0,0,7.41284
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8163,61829,30.3476,0,0,0,4.42625,0,0,0,0,0,0,0,0,0,0,34.7738,5.13212,0,0,0,0.0188022,0,0,0,0,0,0,0,0,0,0,5.15093
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8164,61856,89.1053,0,0,0,13.4128,0,0,0,0,0,0,0,0,0,0,102.518,17.6758,0,0,0,0.236935,0,0,0,0,0.000129534,0,0,0,0,0,17.9128
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8165,61893,40.0936,0,0,0,2.92949,0,0,0,0,0,0,0,0,0,0,43.0231,71.7436,0,0,0,2.47894,0,0,0,0,0,0,0,0,0,0,74.2226
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8166,61846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2682
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8167,61775,15.8656,0,0,0,0.362827,0,0,0,0,0,0,0,0,0,0,16.2284,41.3671,0,0,0,13.8823,0,0,0,0,0,0,0,0,0,0,55.2494
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8168,61760,85.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.001,85.9741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.9741
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8169,61739,3.41734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41734,0.0359398,0,0,0,3.03961,0,0,0,0,0,0,0,0,0,0,3.07555
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8170,61595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.269,0,0,0,26.5566,0,0,0,0,0,0,0,0,0,0,109.826
FWTA      ,9925      ,FWTA_9925           ,                                                  ,40,8402000,454,8171,61555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5232,0,0,0,9.03101,0,0,0,0,0,0,0,0,0,0,58.5542
FWTA      ,9930      ,FWTA_9930           ,Sycamore                                          ,40,8415,455,8172,61924,4.56837,6.14897,0,0,0.0834372,0,0,0,0,0,0,0,0,0,0,10.8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9930      ,FWTA_9930           ,                                                  ,40,8415,455,8173,61925,9.45332,-9.60426e-010,0,0,7.38566,0,0,0,0,0,0,0,0,0,0,16.839,0.0834372,0,0,0,0.18893,0,0,0,0,0,0,0,0,0,0,0.272368
FWTA      ,9930      ,FWTA_9930           ,                                                  ,40,8415,455,8174,62003,19.2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2782,27.0285,0,0,0,0.338868,0,0,0,0,0,0,0,0,0,0,27.3674
FWTA      ,9930      ,FWTA_9930           ,                                                  ,40,8415,455,8175,62001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19209e-007,0,0,0,19.2782,0,0,0,0,0,0,0,0,0,0,19.2782
FWTA      ,9930      ,FWTA_9930           ,                                                  ,40,8415,455,8176,58906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9930      ,FWTA_9930           ,                                                  ,40,8415000,456,8177,58906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9930      ,FWTA_9930           ,                                                  ,40,8415000,456,8178,62001,-1.19209e-007,0,0,0,19.2782,0,0,0,0,0,0,0,0,0,0,19.2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,9930      ,FWTA_9930           ,                                                  ,40,8415000,456,8179,62003,21.2224,0,0,0,0.348735,0,0,0,0,0,0,0,0,0,0,21.5712,19.2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2782
FWTA      ,9930      ,FWTA_9930           ,                                                  ,40,8415000,456,8180,61925,0,0,0,0,0.868029,0,0,0,0,0,0,0,0,0,0,0.868029,7.65997,0,0,0,3.35007,0,0,0,0,0,0,0,0,0,0,11.01
FWTA      ,9930      ,FWTA_9930           ,Sycamore                                          ,40,8415000,456,8181,61924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51251,0,0,0,3.91662,0,0,0,0,0,0,0,0,0,0,11.4291
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8182,75986,7.05612,-1.8673e-007,0,0,18.1997,0,0,0,0,0,0,0,0,0,0,25.2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8183,76564,5.05108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8184,77282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8185,77346,-2.56571e-006,-1.1636e-006,0,0,78.4047,0,0,0,0,0,0,0,0,0,0,78.4047,1.28383e-006,0,0,0,16.7039,0,0,0,0,0,0,0,0,0,0,16.7039
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8186,77392,0,0,0,0,0.321422,0,0,0,0,0,0,0,0,0,0,0.321422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8187,64035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8188,64038,2.83143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83143,1.8117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8117
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8189,64031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8190,58207,0,0,0,0,1.83898,0,0,0,0,0,0,0,0,0,0,1.83898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8191,58175,18.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.79,32.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.27
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8192,64048,12.3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3979,50.6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6104
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8193,64894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8194,64437,4.13952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13952,33.0271,0,0,0,3.50714,0,0,0,0,0,0,0,0,0,0,36.5342
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8195,64011,5.62182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62182,3.17148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17148
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8196,77182,0,0,0,0,0.907751,0,0,0,0,0,0,0,0,0,0,0.907751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8197,58248,13.8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8966,5.18321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18321
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8198,58296,2.93322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93322,1.33662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33662
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8199,58320,1.89261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89261,4.29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29898
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8200,58378,4.00546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00546,2.4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4807
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8201,58379,36.9267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9267,12.4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4831
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8202,58341,1.88596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88596,0.127991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127991
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8203,58327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8204,58320,7.52036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8205,58298,19.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0001,6.55836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55836
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8206,76293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8207,58294,13.2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2393,8.03108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03108
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8208,58300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88084e-006,0,0,0,7.62479,0,0,0,0,0,0,0,0,0,0,7.62478
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007,457,8209,75986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3701,0,0,0,46.2641,0,0,0,0,0,0,0,0,0,0,67.6343
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8210,75986,3.11361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8211,58300,-1.27126e-006,-4.89454e-007,0,0,46.4441,0,0,0,0,0,0,0,0,0,0,46.4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8212,58299,12.8401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8401,11.7358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7358
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8213,76293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8214,58298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8215,58320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5183
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8216,58327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8217,58341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94592
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8218,58379,32.3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3856,21.8291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8291
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8219,58378,1.6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6885,6.1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1798
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8220,58320,4.03279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03279,10.1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1082
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8221,58248,23.7257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7257,5.31084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31084
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8222,77182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907751,0,0,0,0,0,0,0,0,0,0,0.907751
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8223,64012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8224,64011,39.4967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4967,1.95932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95932
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8225,64437,20.1726,0,0,0,3.50714,0,0,0,0,0,0,0,0,0,0,23.6797,16.9566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9566
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8226,64054,22.2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2213,44.0676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0676
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8227,76415,8.58775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58775,31.0287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0287
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8228,64052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8229,64036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83898,0,0,0,0,0,0,0,0,0,0,1.83898
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8230,64045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWTA      ,SLT       ,FWTA_SLT            ,                                                  ,40,2007000,458,8231,63992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
